Time,Country Code,Female Senior Mgmt Share,"Prevalence of overweight, male (% of male adults) ",Females with HIV+ Share,Female Agriculture Grads Share,"Female share of graduates in Arts and Humanities programmes, tertiary (%) ",Female Edu Grads Share,Female Health Grads Share,Female Services Grads Share,Female Graduation Ratio,Male Industry Employment,Male Employment Ratio,Advanced Edu Labor Force,Female Advanced Edu Labor Force,Female Basic Edu Labor Force,Intermediate Edu Labor Force,Female Intermediate Edu Labor Force,Female Labor Force,Male Labor Force,Total Labor Force,Paid Maternity Leave,Length of paid parental leave for father (calendar days) ,Paid Parental Leave,"Part time employment, male (% of total male employment) ",Total Part Time Employment,Female to Male Labor Force Ratio,"Self-employed, male (% of male employment) (modeled ILO estimate) ",Female Population,Male Population,Total Population,Rural Population,Urban population (% of total population) ,Agricultural Land,Cooling Degree Days,Food production index (2014-2016 = 100),Forest area (% of land area),GDP growth (annual %),Heating Degree Days,Individuals using the Internet (% of population),Land Surface Temperature,Net migration,Population density (people per sq. km of land area),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Scientific and technical journal articles,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Value
2002,SVK,32.199999999999974,56.4,20.9,38.80455,50.51051,74.44885,78.0888,34.02647,25.2158908843994,48.1500015258789,55.1100006103516,85.1999969482422,82.9599990844727,20.4099998474121,75.1500015258789,69.0800018310547,1194508.0,1425779.0,2620049.0,196.0,0.0,0.0,15.6000003814697,18.1399993896484,77.3172862606586,11.8900003433228,2764954.0,2611957.0,5376912.0,43.987,56.013,46.5072765072765,300.38,113.69,39.5989604989605,4.50944413787025,6459.94,40.14,14.0627866,-571.0,111.786112266112,17.3333333333333,77.317289236675,2095.06,18.72,20.0
2003,SVK,34.5999984741211,57.0,20.5,37.47927,51.84299,76.47059,77.35937,35.96491,27.5817699432373,48.560001373291,56.1699981689453,83.6699981689453,82.6699981689453,16.5699996948242,73.7200012207031,68.0100021362305,1208128.0,1444019.0,2651818.0,196.0,0.0,0.0,10.5,12.5900001525879,77.274330664221,12.8999996185303,2763015.0,2610358.0,5373374.0,44.137,55.863,46.4768239451258,395.44,104.25,39.6250259821243,5.49908307699157,6856.6,43.04,13.4363697,-325.0,111.689336936188,19.3333333333333,77.2743284896521,2145.64,17.12,20.0
2004,SVK,32.4000015258789,57.5,19.9,43.58472,55.55556,74.2362,81.27451,31.85804,31.630729675293,49.6500015258789,56.3400001525879,80.9100036621094,78.7300033569336,16.8999996185303,73.5899963378906,67.5199966430664,1212549.0,1456768.0,2668909.0,196.0,0.0,0.0,15.6800003051758,19.1900005340576,76.9578880897751,16.0599994659424,2762058.0,2610221.0,5372280.0,44.287,55.713,40.2079002079002,150.79,116.25,39.6675675675676,5.27888071780144,6927.96,52.89,12.6852179,-225.0,111.689812889813,16.6666666666667,76.9578908824606,2271.05,18.6,21.0
2004,SVK,32.4000015258789,57.5,19.9,43.58472,55.55556,74.2362,81.27451,31.85804,31.630729675293,49.6500015258789,56.3400001525879,80.9100036621094,78.7300033569336,16.8999996185303,73.5899963378906,67.5199966430664,1212549.0,1456768.0,2668909.0,196.0,0.0,0.0,15.6800003051758,19.1900005340576,76.9578880897751,16.0599994659424,2762058.0,2610221.0,5372280.0,44.287,55.713,40.2079002079002,150.79,116.25,39.6675675675676,5.27888071780144,6927.96,52.89,12.6852179,-225.0,111.689812889813,16.6666666666667,76.9578908824606,2271.05,18.6,20.0
2005,SVK,30.7999992370605,58.0,19.3,41.62791,55.15012,75.74383,80.25666,38.20279,34.2971611022949,49.6199989318848,57.7599983215332,81.2099990844727,78.2300033569336,16.5499992370605,71.7900009155273,64.4599990844727,1189862.0,1467592.0,2656907.0,196.0,0.0,0.0,14.1899995803833,17.3299999237061,75.0482809137101,17.2199993133545,2761778.0,2611029.0,5372807.0,44.437,55.563,40.3534303534304,209.41,113.15,39.7018711018711,6.62346125850533,7045.83,55.19,12.3104163,-219.0,111.700769230769,16.6666666666667,75.0482823198923,2493.32,16.26,19.0
2005,SVK,30.7999992370605,58.0,19.3,41.62791,55.15012,75.74383,80.25666,38.20279,34.2971611022949,49.6199989318848,57.7599983215332,81.2099990844727,78.2300033569336,16.5499992370605,71.7900009155273,64.4599990844727,1189862.0,1467592.0,2656907.0,196.0,0.0,0.0,14.1899995803833,17.3299999237061,75.0482809137101,17.2199993133545,2761778.0,2611029.0,5372807.0,44.437,55.563,40.3534303534304,209.41,113.15,39.7018711018711,6.62346125850533,7045.83,55.19,12.3104163,-219.0,111.700769230769,16.6666666666667,75.0482823198923,2493.32,16.26,20.0
2006,SVK,27.3999996185303,58.5,19.0,39.44637,56.62028,72.87481,84.31544,43.22779,42.3589782714844,49.8199996948242,59.8800010681152,81.5820007324219,79.31800231933593,16.3799991607666,72.0100021362305,64.8499984741211,1182035.0,1474060.0,2655462.0,196.0,0.0,0.0,15.1000003814697,18.3199996948242,74.3039647941538,16.7600002288818,2761440.0,2611614.0,5373054.0,44.588,55.412,40.3118503118503,297.15,105.1,39.7361746361746,8.49317674533845,6770.22,56.08,12.6885075,-26.0,111.705904365904,20.0,74.303968114413,2581.82,13.37,23.0
2006,SVK,27.3999996185303,58.5,19.0,39.44637,56.62028,72.87481,84.31544,43.22779,42.3589782714844,49.8199996948242,59.8800010681152,81.5820007324219,79.31800231933593,16.3799991607666,72.0100021362305,64.8499984741211,1182035.0,1474060.0,2655462.0,196.0,0.0,0.0,15.1000003814697,18.3199996948242,74.3039647941538,16.7600002288818,2761440.0,2611614.0,5373054.0,44.588,55.412,40.3118503118503,297.15,105.1,39.7361746361746,8.49317674533845,6770.22,56.08,12.6885075,-26.0,111.705904365904,20.0,74.303968114413,2581.82,13.37,17.0
2007,SVK,31.7999992370605,59.1,18.5,49.74811,56.43649,75.62275,87.48717,41.64578,50.6031112670898,51.2000007629395,61.0699996948242,80.0360015869141,77.33000335693359,15.460000038147,71.4400024414063,64.3099975585938,1184678.0,1471640.0,2655666.0,196.0,0.0,0.0,13.8000001907349,17.0599994659424,74.6543111826478,17.2800006866455,2761765.0,2612857.0,5374622.0,44.739,55.261,40.1247401247401,367.73,100.52,39.7704781704782,10.8320288129653,6208.72,61.8,15.4365547,363.0,111.738503118503,19.3333333333333,74.6543098741201,2812.53,11.14,26.0
2007,SVK,31.7999992370605,59.1,18.5,49.74811,56.43649,75.62275,87.48717,41.64578,50.6031112670898,51.2000007629395,61.0699996948242,80.0360015869141,77.33000335693359,15.460000038147,71.4400024414063,64.3099975585938,1184678.0,1471640.0,2655666.0,196.0,0.0,0.0,13.8000001907349,17.0599994659424,74.6543111826478,17.2800006866455,2761765.0,2612857.0,5374622.0,44.739,55.261,40.1247401247401,367.73,100.52,39.7704781704782,10.8320288129653,6208.72,61.8,15.4365547,363.0,111.738503118503,19.3333333333333,74.6543098741201,2812.53,11.14,17.0
2008,SVK,29.2000007629395,59.6,18.0,45.16548,63.22364,80.74804,84.54423,43.86021,77.4433135986328,52.4799995422363,62.5699996948242,77.87000122070317,74.8540023803711,15.0,71.2900009155273,64.2399978637695,1199091.0,1490056.0,2688481.0,196.0,0.0,0.0,15.2200002670288,18.2199993133545,74.6927218700662,18.4699993133545,2763650.0,2615583.0,5379233.0,44.889,55.111,40.2702702702703,257.7,114.32,39.8047817047817,5.574886345113,6165.81,66.05,13.9362855,761.0,111.834365904366,19.3333333333333,74.6927235170888,3306.3,9.51,29.0
2008,SVK,29.2000007629395,59.6,18.0,45.16548,63.22364,80.74804,84.54423,43.86021,77.4433135986328,52.4799995422363,62.5699996948242,77.87000122070317,74.8540023803711,15.0,71.2900009155273,64.2399978637695,1199091.0,1490056.0,2688481.0,196.0,0.0,0.0,15.2200002670288,18.2199993133545,74.6927218700662,18.4699993133545,2763650.0,2615583.0,5379233.0,44.889,55.111,40.2702702702703,257.7,114.32,39.8047817047817,5.574886345113,6165.81,66.05,13.9362855,761.0,111.834365904366,19.3333333333333,74.6927235170888,3306.3,9.51,16.0
2009,SVK,31.7000007629395,60.1,17.5,42.84044,66.03255,78.18937,85.82084,44.19714,83.1205825805664,50.3199996948242,60.3699989318848,76.6380020141602,73.6780014038086,13.1999998092651,70.2600021362305,62.9700012207031,1186622.0,1492876.0,2678777.0,196.0,0.0,0.0,20.2600002288818,22.8199996948242,73.8404600869053,20.3600006103516,2766484.0,2619923.0,5386406.0,45.04,54.96,40.1330838012061,281.39,101.21,39.8473695154918,-5.45553286715979,6384.19,70.0,14.3131186,1148.0,112.006778956124,18.0,73.8404616130027,3085.64,12.03,31.0
2009,SVK,31.7000007629395,60.1,17.5,42.84044,66.03255,78.18937,85.82084,44.19714,83.1205825805664,50.3199996948242,60.3699989318848,76.6380020141602,73.6780014038086,13.1999998092651,70.2600021362305,62.9700012207031,1186622.0,1492876.0,2678777.0,196.0,0.0,0.0,20.2600002288818,22.8199996948242,73.8404600869053,20.3600006103516,2766484.0,2619923.0,5386406.0,45.04,54.96,40.1330838012061,281.39,101.21,39.8473695154918,-5.45553286715979,6384.19,70.0,14.3131186,1148.0,112.006778956124,18.0,73.8404616130027,3085.64,12.03,16.0
2010,SVK,34.9000015258789,60.6,17.1,47.06284,68.71815,78.17075,83.76201,44.43657,66.333366394043,50.0499992370605,58.189998626709,75.33600158691408,72.22800140380859,13.5699996948242,69.9800033569336,63.0699996948242,1200132.0,1489680.0,2689128.0,196.0,0.0,0.0,17.5400009155273,20.5300006866455,74.9074608615053,21.3199996948242,2768035.0,2623393.0,5391428.0,45.315,54.685,40.4379197770893,294.51,87.23,39.8808508868603,6.71663274983085,6970.63,75.71,12.3106891,-1558.0,112.108876920838,15.3333333333333,74.9074606615641,3557.37,14.38,30.0
2010,SVK,34.9000015258789,60.6,17.1,47.06284,68.71815,78.17075,83.76201,44.43657,66.333366394043,50.0499992370605,58.189998626709,75.33600158691408,72.22800140380859,13.5699996948242,69.9800033569336,63.0699996948242,1200132.0,1489680.0,2689128.0,196.0,0.0,0.0,17.5400009155273,20.5300006866455,74.9074608615053,21.3199996948242,2768035.0,2623393.0,5391428.0,45.315,54.685,40.4379197770893,294.51,87.23,39.8808508868603,6.71663274983085,6970.63,75.71,12.3106891,-1558.0,112.108876920838,15.3333333333333,74.9074606615641,3557.37,14.38,14.0
2011,SVK,28.6000003814697,61.1,16.4,46.69231,69.10068,77.39027,83.12289,46.45204,61.5499114990234,50.3800010681152,58.7900009155273,75.9400024414063,72.7300033569336,13.8699998855591,67.6100006103516,58.9300003051758,1186098.0,1498303.0,2683638.0,238.0,0.0,0.0,3.59999990463257,4.38000011444092,73.6916344528449,20.9400005340576,2770582.0,2627802.0,5398384.0,45.58,54.42,40.1285143902845,272.45,99.01,39.8993095990684,2.67145277909515,6500.17,74.43999717,14.3118935,-1855.0,112.260522375645,16.0,73.6916361712447,3805.93,13.62,32.0
2011,SVK,28.6000003814697,61.1,16.4,46.69231,69.10068,77.39027,83.12289,46.45204,61.5499114990234,50.3800010681152,58.7900009155273,75.9400024414063,72.7300033569336,13.8699998855591,67.6100006103516,58.9300003051758,1186098.0,1498303.0,2683638.0,238.0,0.0,0.0,3.59999990463257,4.38000011444092,73.6916344528449,20.9400005340576,2770582.0,2627802.0,5398384.0,45.58,54.42,40.1285143902845,272.45,99.01,39.8993095990684,2.67145277909515,6500.17,74.43999717,14.3118935,-1855.0,112.260522375645,16.0,73.6916361712447,3805.93,13.62,15.0
2012,SVK,30.3999996185303,61.6,15.7,50.80257,68.22151,77.84566,82.85146,42.79187,59.8665504455566,50.7299995422363,59.1300010681152,75.0500030517578,72.3499984741211,14.3599996566772,67.7600021362305,58.9300003051758,1200782.0,1509620.0,2709630.0,238.0,0.0,0.0,17.9599990844727,20.9400005340576,74.1256979206724,19.9099998474121,2774136.0,2633443.0,5407579.0,45.72,54.28,40.0806854100815,440.25,85.43,39.9152803194144,1.31880224556281,6583.4,76.70999012,14.0632875,2629.0,112.451734320413,18.6666666666667,74.1257002442627,4173.72,13.96,32.0
2012,SVK,30.3999996185303,61.6,15.7,50.80257,68.22151,77.84566,82.85146,42.79187,59.8665504455566,50.7299995422363,59.1300010681152,75.0500030517578,72.3499984741211,14.3599996566772,67.7600021362305,58.9300003051758,1200782.0,1509620.0,2709630.0,238.0,0.0,0.0,17.9599990844727,20.9400005340576,74.1256979206724,19.9099998474121,2774136.0,2633443.0,5407579.0,45.72,54.28,40.0806854100815,440.25,85.43,39.9152803194144,1.31880224556281,6583.4,76.70999012,14.0632875,2629.0,112.451734320413,18.6666666666667,74.1257002442627,4173.72,13.96,15.0
2013,SVK,29.8999996185303,62.1,15.2,50.8502,69.6236,76.89554,81.93846,42.14876,57.8798484802246,49.189998626709,58.6199989318848,74.6999969482422,70.9800033569336,14.8599996566772,67.2699966430664,59.0400009155273,1210387.0,1507384.0,2717026.0,238.0,0.0,0.0,18.7600002288818,21.3099994659424,74.8906551286272,20.2700004577637,2776247.0,2637146.0,5413393.0,45.86,54.14,39.3736483114291,343.21,93.54,39.9312510397604,0.632740007294188,6517.58,77.8826,14.3145531,1279.0,112.572637664282,18.6666666666667,74.8906566471952,4327.56,14.22,35.0
2013,SVK,29.8999996185303,62.1,15.2,50.8502,69.6236,76.89554,81.93846,42.14876,57.8798484802246,49.189998626709,58.6199989318848,74.6999969482422,70.9800033569336,14.8599996566772,67.2699966430664,59.0400009155273,1210387.0,1507384.0,2717026.0,238.0,0.0,0.0,18.7600002288818,21.3099994659424,74.8906551286272,20.2700004577637,2776247.0,2637146.0,5413393.0,45.86,54.14,39.3736483114291,343.21,93.54,39.9312510397604,0.632740007294188,6517.58,77.8826,14.3145531,1279.0,112.572637664282,18.6666666666667,74.8906566471952,4327.56,14.22,14.0
2014,SVK,27.8999996185303,62.6,14.5,51.89553,67.38261,77.76059,80.37547,41.17794,55.6251487731934,47.8699989318848,60.9799995422363,74.2099990844727,71.0400009155273,16.2600002288818,66.2099990844727,58.0800018310547,1212657.0,1511487.0,2723429.0,238.0,0.0,0.0,19.3299999237061,23.1000003814697,74.8746626673243,19.8600006103516,2778259.0,2640390.0,5418649.0,46.0,54.0,39.2970049916805,234.03,104.73,39.9538685524126,2.69718980707125,5664.83,79.98,15.188489,1058.0,112.700686356073,18.6666666666667,74.8746665103052,4913.28,13.18,31.0
2014,SVK,27.8999996185303,62.6,14.5,51.89553,67.38261,77.76059,80.37547,41.17794,55.6251487731934,47.8699989318848,60.9799995422363,74.2099990844727,71.0400009155273,16.2600002288818,66.2099990844727,58.0800018310547,1212657.0,1511487.0,2723429.0,238.0,0.0,0.0,19.3299999237061,23.1000003814697,74.8746626673243,19.8600006103516,2778259.0,2640390.0,5418649.0,46.0,54.0,39.2970049916805,234.03,104.73,39.9538685524126,2.69718980707125,5664.83,79.98,15.188489,1058.0,112.700686356073,18.6666666666667,74.8746665103052,4913.28,13.18,14.0
2015,SVK,27.7999992370605,63.1,13.9,61.44279,68.0818,79.53348,78.91735,40.85761,51.5135498046875,48.439998626709,60.9000015258789,74.120002746582,70.8199996948242,16.3899993896484,66.120002746582,58.1300010681152,1233782.0,1505998.0,2739138.0,238.0,0.0,0.0,20.5200004577637,24.2399997711182,76.5198912376099,19.0900001525879,2779841.0,2643961.0,5423801.0,46.111,53.889,39.2787321658833,488.47,89.58,39.9681793602596,5.16718160614154,6142.55,77.63468203,15.0626392,2637.0,112.803148787488,18.6666666666667,76.5198945244023,4975.52,11.48,25.0
2015,SVK,27.7999992370605,63.1,13.9,61.44279,68.0818,79.53348,78.91735,40.85761,51.5135498046875,48.439998626709,60.9000015258789,74.120002746582,70.8199996948242,16.3899993896484,66.120002746582,58.1300010681152,1233782.0,1505998.0,2739138.0,238.0,0.0,0.0,20.5200004577637,24.2399997711182,76.5198912376099,19.0900001525879,2779841.0,2643961.0,5423801.0,46.111,53.889,39.2787321658833,488.47,89.58,39.9681793602596,5.16718160614154,6142.55,77.63468203,15.0626392,2637.0,112.803148787488,18.6666666666667,76.5198945244023,4975.52,11.48,13.0
2016,SVK,34.2999992370605,63.6,13.3,58.667934,68.06633,80.086598,78.444034,41.33592,48.29939804077148,48.939998626709,62.1300010681152,74.3499984741211,72.2300033569336,16.0400009155273,66.4400024414063,58.2400016784668,1247930.0,1511791.0,2759104.0,238.0,0.0,0.0,20.25,23.9500007629395,77.1875937536178,19.3299999237061,2782101.0,2648698.0,5430798.0,46.194,53.806,39.2262895174709,281.79,105.69,40.0035357737105,1.94395086102337,6371.15,80.47585728,14.811345,3682.0,112.953369384359,20.0,77.1875963981962,5345.6,9.67,17.0
2016,SVK,34.2999992370605,63.6,13.3,58.667934,68.06633,80.086598,78.444034,41.33592,48.29939804077148,48.939998626709,62.1300010681152,74.3499984741211,72.2300033569336,16.0400009155273,66.4400024414063,58.2400016784668,1247930.0,1511791.0,2759104.0,238.0,0.0,0.0,20.25,23.9500007629395,77.1875937536178,19.3299999237061,2782101.0,2648698.0,5430798.0,46.194,53.806,39.2262895174709,281.79,105.69,40.0035357737105,1.94395086102337,6371.15,80.47585728,14.811345,3682.0,112.953369384359,20.0,77.1875963981962,5345.6,9.67,13.0
2017,SVK,30.6000003814697,63.2,12.8,59.27928,68.39272,81.80272,77.005,41.89322,46.6325798034668,50.3800010681152,62.3800010681152,74.0699996948242,71.5699996948242,16.9599990844727,66.0899963378906,58.310001373291,1250295.0,1504524.0,2754225.0,238.0,0.0,0.0,21.8199996948242,25.8999996185303,77.776630616126,19.2299995422363,2785261.0,2653970.0,5439232.0,46.249,53.751,39.0806988352745,374.21,91.88,40.05615640599,2.93806867784903,6567.42,81.62566752,13.5638877,3542.0,113.128785357737,20.0,77.7766293594779,5570.69,8.13,13.0
2017,SVK,30.6000003814697,63.2,12.8,59.27928,68.39272,81.80272,77.005,41.89322,46.6325798034668,50.3800010681152,62.3800010681152,74.0699996948242,71.5699996948242,16.9599990844727,66.0899963378906,58.310001373291,1250295.0,1504524.0,2754225.0,238.0,0.0,0.0,21.8199996948242,25.8999996185303,77.776630616126,19.2299995422363,2785261.0,2653970.0,5439232.0,46.249,53.751,39.0806988352745,374.21,91.88,40.05615640599,2.93806867784903,6567.42,81.62566752,13.5638877,3542.0,113.128785357737,20.0,77.7766293594779,5570.69,8.13,15.0
2018,SVK,30.3999996185303,63.2,12.3,58.667934,68.06633,80.086598,78.444034,41.33592,45.2047309875488,49.5999984741211,63.6599998474121,73.7099990844727,70.4100036621094,15.5200004577637,65.3000030517578,57.4500007629395,1240151.0,1506463.0,2746014.0,238.0,0.0,0.0,19.7900009155273,23.4899997711182,77.0981117160508,18.8999996185303,2788054.0,2658718.0,5446771.0,46.274,53.726,39.2886855241265,425.18,97.9,40.05615640599,4.03038971425349,5855.22,80.44892248,15.0618751,3752.0,113.285586522463,20.0,77.098110925956,5080.8,6.54,12.0
2018,SVK,30.3999996185303,63.2,12.3,58.667934,68.06633,80.086598,78.444034,41.33592,45.2047309875488,49.5999984741211,63.6599998474121,73.7099990844727,70.4100036621094,15.5200004577637,65.3000030517578,57.4500007629395,1240151.0,1506463.0,2746014.0,238.0,0.0,0.0,19.7900009155273,23.4899997711182,77.0981117160508,18.8999996185303,2788054.0,2658718.0,5446771.0,46.274,53.726,39.2886855241265,425.18,97.9,40.05615640599,4.03038971425349,5855.22,80.44892248,15.0618751,3752.0,113.285586522463,20.0,77.098110925956,5080.8,6.54,15.0
2019,SVK,33.2999992370605,63.2,11.9,58.667934,68.06633,80.086598,78.444034,41.33592,41.0632019042969,49.2000007629395,63.810001373291,74.75,71.3300018310547,15.3800001144409,64.629997253418,56.8600006103516,1240178.0,1501979.0,2741604.0,238.0,0.0,0.0,19.0300006866455,22.5599994659424,77.3777794334623,19.3099994659424,2790976.0,2663171.0,5454147.0,46.271,53.729,39.2054908485857,418.95,97.94,40.05615640599,2.51969313730535,5861.69,82.8536605,15.0627109,3378.0,113.43899750416,20.0,77.3777817234848,5585.56,5.75,11.0
2019,SVK,33.2999992370605,63.2,11.9,58.667934,68.06633,80.086598,78.444034,41.33592,41.0632019042969,49.2000007629395,63.810001373291,74.75,71.3300018310547,15.3800001144409,64.629997253418,56.8600006103516,1240178.0,1501979.0,2741604.0,238.0,0.0,0.0,19.0300006866455,22.5599994659424,77.3777794334623,19.3099994659424,2790976.0,2663171.0,5454147.0,46.271,53.729,39.2054908485857,418.95,97.94,40.05615640599,2.51969313730535,5861.69,82.8536605,15.0627109,3378.0,113.43899750416,20.0,77.3777817234848,5585.56,5.75,13.0
2020,SVK,34.5,63.2,11.6,58.667934,68.06633,80.086598,78.444034,41.33592,42.1003608703613,49.59599990844728,62.3600006103516,74.5800018310547,71.4599990844727,13.6000003814697,63.6500015258789,55.5699996948242,1231257.0,1481827.0,2712322.0,238.0,0.0,0.0,24.5200004577637,28.7999992370605,77.8989903106548,19.12999954223634,2793108.0,2665719.0,5458827.0,46.24,53.76,39.1638935108153,272.4,101.26,40.05615640599,-3.37468176590046,6054.57,89.92090413,14.3126785,1746.0,113.536335274542,22.6666666666667,77.8989856551227,5420.07,6.69,11.0
2021,SVK,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2000,SVN,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2001,SVN,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2002,SVN,37.9000015258789,54.4,13.8,43.70709,72.79188,86.1013,83.96893,37.52643,25.1866798400879,47.2700004577637,60.3499984741211,79.25,81.7300033569336,28.9599990844727,64.8099975585938,59.1100006103516,453891.0,528453.0,982517.0,105.0,130.0,130.0,16.1900005340576,19.4699993133545,80.2165839935825,19.0200004577637,1022497.0,972033.0,1994530.0,49.143,50.857,25.0744786494538,284.85,122.2,61.3604766633565,3.50559805692072,5375.73,27.83888542,15.0607734,5397.0,99.0332671300894,12.2222222222222,80.2165886514962,1806.9,5.92,9.0
2003,SVN,31.32120338756922,62.06979942693409,24.9676217765043,50.1518793581662,66.55973508309457,78.10610540974213,78.99855130659026,49.116316504298,52.08804823976533,34.5990315336211,62.89515751617344,80.65562204180611,78.89562763552952,29.74496847988883,67.94181090084393,61.95547873598115,3257139.3037249283,3803400.9914040114,7063968.836676218,128.97134670487105,24.39541547277937,24.22349570200573,23.95960466089768,33.00559886014222,80.92696854479047,17.03255586870079,7460761.200573066,7108414.76790831,14569175.962750716,25.988401146131807,74.01159885386821,44.99721226486867,365.05444126074497,96.04584527220631,28.833454483611508,2.543182961029758,6070.723151862464,74.30430902466189,14.244988753180515,30192.085959885386,146.85887631779337,26.902175851593274,80.92696850668823,16434.599627507163,8.201318051575932,20.48997134670487
2004,SVN,40.0999984741211,55.5,13.6,57.94118,71.65714,85.44955,81.87178,42.48705,27.1164493560791,45.6699981689453,62.0,79.9100036621094,81.4499969482422,28.9300003051758,65.8099975585938,60.2200012207031,464431.0,541910.0,1006288.0,105.0,130.0,130.0,20.8899993896484,24.2800006866455,80.6693998380973,17.7900009155273,1020858.0,976153.0,1997012.0,48.692,51.308,24.428997020854,211.35,119.31,61.4995034756703,4.35919277843995,6080.36,40.81,13.4361384,8061.0,99.156504468719,12.2222222222222,80.6693947352348,1901.2,6.01,28.0
2005,SVN,42.0,56.1,13.2,55.61358,72.8223,82.37858,85.49042,45.29237,29.8404808044434,46.8899993896484,61.9900016784668,79.4499969482422,81.0899963378906,28.2700004577637,66.3099975585938,60.7999992370605,466019.0,549615.0,1015563.0,105.0,130.0,130.0,20.2000007629395,24.3999996185303,80.1482137974055,17.2299995422363,1020982.0,979493.0,2000474.0,48.467,51.533,25.2730883813307,244.76,111.8,61.5690168818272,3.79797264198646,6300.95,46.81,12.8113755,8289.0,99.3284011916584,12.2222222222222,80.1482177497575,2338.94,6.51,29.0
2006,SVN,42.0,56.6,13.1,51.94175,72.66436,81.81242,84.26307,45.51845,32.8685417175293,45.3699989318848,62.4500007629395,80.370002746582,81.9000015258789,27.4699993133545,65.6600036621094,60.1300010681152,470776.0,550879.0,1021520.0,105.0,130.0,130.0,24.2299995422363,28.0699996948242,81.1140528932769,18.6100006103516,1022532.0,984336.0,2006868.0,48.242,51.758,24.3793445878848,374.61,108.54,61.6385302879841,5.746396900645,5885.26,54.01,14.0639423,8036.0,99.6458788480636,12.2222222222222,81.114055931274,2355.96,5.95,29.0
2006,SVN,42.0,56.6,13.1,51.94175,72.66436,81.81242,84.26307,45.51845,32.8685417175293,45.3699989318848,62.4500007629395,80.370002746582,81.9000015258789,27.4699993133545,65.6600036621094,60.1300010681152,470776.0,550879.0,1021520.0,105.0,130.0,130.0,24.2299995422363,28.0699996948242,81.1140528932769,18.6100006103516,1022532.0,984336.0,2006868.0,48.242,51.758,24.3793445878848,374.61,108.54,61.6385302879841,5.746396900645,5885.26,54.01,14.0639423,8036.0,99.6458788480636,12.2222222222222,81.114055931274,2355.96,5.95,6.0
2007,SVN,37.5,57.2,12.8,58.45771,71.82096,84.9866,83.07927,44.48189,31.8777599334717,45.4099998474121,63.7400016784668,81.379997253418,83.4100036621094,28.1599998474121,65.120002746582,58.9300003051758,473618.0,561714.0,1035219.0,105.0,130.0,130.0,22.6499996185303,26.5499992370605,80.3371823609651,18.0799999237061,1026612.0,991510.0,2018122.0,48.017,51.983,24.7269116186693,361.11,108.12,61.708043694141,6.98016075450694,5358.85,56.74,15.8115697,7993.0,100.204667328699,12.2222222222222,80.3371802211709,2723.17,4.82,28.0
